Age,Language,Sex,Marital,Has-Credit,Field,Month-of-birth,Day-of-birth,Region,Number_of_credits,Linked-cards,INPS_mln_sum,INPS-yes-no,Score-level,Score-class,Score_point,Changed-phone-number,class-label
1,1.0,1,6.0,1.0,11.0,1.0,1.0,12.0,1.0,1.0,1.2,1.0,0.0,0.0,225.83566,0.0,1
1,1.0,0,4.0,1.0,0.0,5.0,2.0,13.0,1.0,1.0,3.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,2.0,11.0,6.0,2.0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,0.0,3.0,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,5.0,1.0,11.0,9.0,1.0,3.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,4.0,9.0,2.0,12.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,7.0,1.0,13.0,1.0,2.0,13.0,1.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,10.0,2.0,2.0,12.0,1.0,1.0,2.9,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,7.0,1.0,13.0,4.0,1.0,12.0,1.0,1.0,3.9,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,6.0,12.0,1.0,12.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0
1,1.0,1,4.0,1.0,13.0,7.0,2.0,13.0,1.0,1.0,2.8,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,12.0,2.0,14.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
1,2.0,1,4.0,1.0,4.0,6.0,2.0,13.0,1.0,1.0,2.9,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,8.0,2.0,7.0,1.0,1.0,1.3,1.0,3.0,11.0,274.0,0.0,0
1,1.0,1,4.0,1.0,11.0,4.0,2.0,8.0,1.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,0.0,6.0,2.0,13.0,1.0,1.0,3.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,6.0,1.0,22.0,1.0,1.0,9.0,1.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,14.0,8.0,1.0,0.0,1.0,1.0,1.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,13.0,1.0,2.0,9.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,10.0,1.0,12.0,1.0,1.0,1.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,10.0,5.0,2.0,7.0,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,16.0,6.0,2.0,11.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
1,2.0,1,4.0,1.0,12.0,10.0,1.0,11.0,1.0,1.0,2.9,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,16.0,4.0,1.0,12.0,1.0,1.0,1.5036423,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,11.0,12.0,1.0,14.0,1.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,6.7647862,12.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,11.0,379.0,0.0,1
1,1.0,0,4.0,1.0,22.0,7.0,1.0,0.0,1.0,1.0,1.6,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,0.0,10.0,2.0,12.0,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,11.0,2.0,12.0,5.0,1.0,2.4333446,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,14.0,3.0060718,1.0,12.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,10.0,7.0,1.0,13.0,1.0,1.0,0.083102874,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,13.0,9.0,2.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,4.0,10.0,2.0,12.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,10.0,3.0,1.0,12.0,1.0,1.0,3.2,1.0,0.0,0.0,0.0,0.0,0
1,2.0,0,4.0,1.0,13.0,9.0,1.0,13.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,13.0,6.0,1.0,2.0,1.0,1.0,1.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,4.0,1.0,7.8088436,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,1.0,1.0,13.0,2.0,2.0,13.0,1.0,1.0,2.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,13.0,4.0,2.0,13.0,5.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,1
1,2.0,1,4.0,1.0,11.0,12.0,1.0,14.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,7.0,1.0,13.0,9.0,1.0,13.0,1.0,1.0,3.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,1.0,10.0,1.0,12.0,1.0,1.0,2.6,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,7.0,1.0,22.0,2.0,1.0,13.0,1.0,1.0,3.5,1.0,0.0,0.0,0.0,0.0,1
1,2.0,0,6.0,1.0,13.0,4.0,1.0,14.0,1.0,1.0,86.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,1.0,12.0,1.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,5.0,1.0,0.0,8.0,2.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,13.0,5.0,1.0,14.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,10.0,3.0,2.0,13.0,1.0,1.0,1.3,1.0,0.0,0.0,0.0,0.0,1
1,2.0,1,4.0,1.0,12.0,9.0,1.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,16.0,9.0,1.0,13.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,11.0,6.0,1.0,12.0,1.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,13.0,11.0,2.0,12.0,1.0,1.0,0.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,3.0,1.0,12.0,1.0,1.0,1.8,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,22.0,2.0,1.0,13.0,5.0,1.0,86.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,2.0,2.0,12.0,1.0,1.0,1.6,1.0,0.0,0.0,0.0,0.0,1
1,2.0,0,4.0,1.0,7.0,7.0,1.0,13.0,1.0,1.0,3.2,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,6.0,1.0,1.0,4.873449,1.0,1.0,0.9,1.0,0.0,0.0,263.31912,0.0,1
1,1.0,1,4.0,1.0,13.0,5.0,2.0,12.0,1.0,1.0,0.8,1.0,4.0,11.0,379.0,0.0,1
1,1.0,0,4.0,1.0,0.0,12.0,1.0,13.0,1.0,1.0,3.9370723,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,14.0,3.0,1.0,13.0,1.0,1.0,2.2,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,6.0,1.0,4.0,2.0,2.0,12.0,1.0,1.0,5.490265,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,16.0,3.0,1.0,3.0,1.0,1.0,1.1,1.0,4.0,11.0,379.0,0.0,1
1,1.0,0,4.0,1.0,22.0,1.0,2.0,13.0,1.0,1.0,2.8,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,1.0,1.0,16.0,6.0,2.0,14.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,11.0,1.0,2.0,9.0,1.0,1.0,0.7003347,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,7.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,13.0,5.0,1.0,14.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,10.0,12.0,2.0,12.0,1.0,1.0,86.3,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,4.0,4.0,2.0,12.0,1.0,1.0,1.9,1.0,0.0,0.0,0.0,0.0,0
1,1.0,0,4.0,1.0,14.0,6.0,2.0,13.0,1.0,1.0,2.922055,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,0.0,5.0,1.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0
1,1.0,0,1.0,1.0,13.0,8.0,2.0,12.0,1.0,1.0,4.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,10.0,10.0,1.0,12.0,1.0,1.0,1.6,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,14.0,9.0,1.0,4.0,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,4.0,1.0,0.0,5.0,2.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,0.0,5.0,2.0,12.0,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,0
1,1.0,0,5.0,1.0,20.0,1.0,2.0,13.0,5.0,1.0,1.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,5.0,1.0,9.0,1.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,0.0,4.0,2.0,12.0,1.0,1.0,1.1,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,5.0,1.0,0.0,1.0,2.0,12.0,1.0,1.0,2.9,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,13.0,9.0,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,16.0,1.0,1.0,12.0,1.0,2.0,0.0,1.0,0.0,11.0,379.0,0.0,1
1,1.0,0,4.0,1.0,13.0,7.0,2.0,13.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1
1,2.0,1,4.0,1.0,1.0,12.0,2.0,13.0,1.0,1.0,3.123729,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,13.0,11.0,1.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,16.0,8.0,1.0,4.0,1.0,1.0,1.1,1.0,3.0,11.0,293.0,0.0,1
1,2.0,0,4.0,1.0,14.0,9.0,1.0,10.0,1.0,1.0,2.9,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,1.0,1.0,16.0,5.0,1.0,8.0,1.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,0.0,6.0,2.0,12.0,1.0,1.0,2.2597408,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,6.0,1.5262545,2.0,7.0,1.0,1.0,4.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,4.0,1.0,15.0,3.0,1.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,4.0,1.0,10.0,7.0,2.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0,2.0,1,7.0,1.0,13.0,1.0,1.0,12.0,1.0,1.0,4.4,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,13.0,7.0,1.0,0.0,1.0,1.0,1.6,1.0,3.0,11.0,0.0,0.0,1
1,1.0,0,5.0,1.0,13.0,5.0,1.0,13.0,1.0,1.0,2.3,1.0,0.0,0.0,0.0,0.0,0
1,2.0,0,4.0,1.0,0.0,10.0,1.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,5.0,1.0,0.0,5.0,1.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1
0,1.0,0,5.0,1.0,0.0,1.0,2.0,13.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,4.0,1.0,22.0,2.0,2.0,12.0,1.0,1.0,7.224119,1.0,0.0,0.0,0.0,0.0,1
1,1.0,0,1.0,1.0,22.0,1.0,1.0,13.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,1.0,4.0,2.0,12.0,1.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0
0,1.0,0,4.0,1.0,0.0,1.0,2.0,13.0,1.0,1.0,1.1,1.0,0.0,0.0,0.0,0.0,1
1,1.0,1,5.0,1.0,13.0,6.0,1.0,12.0,5.0,1.0,0.9,1.0,0.0,0.0,0.0,0.0,1
